lambda	estimate	std.error	conf.low	conf.high	nzero	log_lambda
0.09853597402784814	0.8168670435119602	0.06594381063004806	0.7509232328819121	0.8828108541420082	174	-1.006405186055513
0.08978230967951752	0.8227064921894729	0.06536439464953389	0.757342097539939	0.8880708868390068	184	-1.0468092264219242
0.08180629674509161	0.828982086716648	0.06498935661847235	0.7639927300981756	0.8939714433351204	190	-1.0872132667883354
0.07453885081631763	0.8372519468844504	0.06520561899854482	0.7720463278859055	0.9024575658829952	195	-1.1276173071547466
0.06791702475336188	0.848459730300721	0.06571504606757238	0.7827446842331486	0.9141747763682934	202	-1.1680213475211578
0.06188346346679898	0.8611561156824231	0.06642499825745536	0.7947311174249677	0.9275811139398785	208	-1.208425387887569
0.05638590713526627	0.8745974825501129	0.06731496417973368	0.8072825183703792	0.9419124467298466	216	-1.2488294282539802
0.051376738555892754	0.8893679760374942	0.06798919105658495	0.8213787849809092	0.9573571670940791	226	-1.2892334686203915
0.04681257070686821	0.9052186345657086	0.06884297515800258	0.8363756594077061	0.9740616097237111	234	-1.3296375089868027
0.04265387094981697	0.9244954163362665	0.06943353019495477	0.8550618861413117	0.9939289465312213	236	-1.3700415493532139
0.03886461861699704	0.9465912733034187	0.06974799230323522	0.8768432810001835	1.0163392656066539	249	-1.410445589719625
0.03541199301750863	0.969245344751353	0.0705092539486788	0.8987360908026742	1.0397545987000318	256	-1.4508496300860363
0.0322660891601713	0.9931334879222047	0.07142636156413451	0.9217071263580702	1.064559849486339	262	-1.4912536704524475
0.02939965873079711	1.0143148607698236	0.07266822851810684	0.9416466322517167	1.0869830892879304	267	-1.5316577108188587
0.02678787408032892	1.0317163523329325	0.07499895095432338	0.9567174013786091	1.1067153032872559	272	-1.57206175118527
0.024408113179622003	1.0485027263416902	0.07817990347542118	0.970322822866269	1.1266826298171113	276	-1.6124657915516811
0.022239763678250132	1.0663490989124167	0.0815427513239716	0.9848063475884451	1.1478918502363884	276	-1.6528698319180923
0.02026404437018731	1.0855347070874781	0.08504858086978635	1.0004861262176918	1.1705832879572644	279	-1.6932738722845035
0.01846384251998622	1.1059071386727155	0.08877163741397241	1.017135501258743	1.194678776086688	286	-1.7336779126509148
0.01682356564045067	1.126655260374028	0.0926981741906226	1.0339570861834055	1.2193534345646506	287	-1.774081953017326
0.015329006437971053	1.1471483813495071	0.09673955728420144	1.0504088240653058	1.2438879386337085	289	-1.8144859933837372
0.013967219755743965	1.1681759035885149	0.10003509917736808	1.0681408044111467	1.268211002765883	293	-1.8548900337501484
0.012726410449017053	1.1895250490663005	0.10240546334601694	1.0871195857202836	1.2919305124123175	296	-1.8952940741165596
0.011595831221188053	1.2128920893413002	0.10410356217432476	1.1087885271669755	1.316995651515625	296	-1.9356981144829708
0.010565689535863204	1.2387254356365818	0.10551200244265474	1.133213433193927	1.3442374380792366	301	-1.976102154849382
0.009627062798591834	1.2661487665941862	0.10673326882481195	1.1594154977693742	1.3728820354189981	302	-2.016506195215793
0.00877182107362186	1.2964336993009133	0.10831207121594717	1.1881216280849662	1.4047457705168604	304	-2.056910235582204
0.007992556666285735	1.3307014253250542	0.10986725322243339	1.2208341721026208	1.4405686785474876	303	-2.0973142759486154
0.007282519961093126	1.3698488144302599	0.11153036257323226	1.2583184518570276	1.481379177003492	307	-2.1377183163150266
0.006635560959790614	1.4183901969625121	0.11269837961307688	1.3056918173494352	1.531088576575589	309	-2.178122356681438
0.006046076013019016	1.465033521371738	0.11489829153214833	1.3501352298395897	1.5799318129038864	311	-2.218526397047849
0.005508959284183476	1.5068621221218477	0.11790256985851585	1.3889595522633318	1.6247646919803636	312	-2.2589304374142603
0.005019558525139545	1.5486490054961353	0.12072009993962035	1.427928905556515	1.6693691054357556	312	-2.2993344777806715
0.004573634780645429	1.5896702146054495	0.12334517843519568	1.4663250361702538	1.7130153930406453	317	-2.3397385181470827
0.0041673256725596255	1.6305094480750277	0.12618254474346197	1.5043269033315658	1.7566919928184896	318	-2.380142558513494
0.0037971119457692617	1.6733302788551276	0.12945192088851445	1.543878357966613	1.8027821997436422	319	-2.420546598879905
0.00345978698608594	1.719445916799896	0.13339848531342693	1.586047431486469	1.8528444021133228	320	-2.4609506392463163
0.003152429046087708	1.7680369573920207	0.13777772094458446	1.6302592364474362	1.9058146783366052	321	-2.5013546796127275
0.002872375938340674	1.8183335603423432	0.1422611490650022	1.676072411277341	1.9605947094073453	321	-2.5417587199791387
0.002617201976805069	1.869935692931672	0.14674582614408938	1.7231898667875827	2.016681519075761	321	-2.58216276034555
0.0023846969667032343	1.9218042211040054	0.15134413446147935	1.770460086642526	2.073148355565485	321	-2.622566800711961
0.002172847060869831	1.9757008726068932	0.1560314488681546	1.8196694237387385	2.131732321475048	321	-2.6629708410783723
0.001979817316771136	2.03379274741084	0.16042640674799	1.87336634066285	2.19421915415883	324	-2.7033748814447836
0.0018039358031106617	2.095000405126373	0.1648064101706552	1.9301939949557179	2.2598068152970283	327	-2.7437789218111948
0.0016436791183601345	2.1596958819983993	0.16962458435766886	1.9900712976407304	2.329320466356068	327	-2.784182962177606
0.0014976591957842616	2.225776365667075	0.17535096759998067	2.0504253980670946	2.4011273332670555	327	-2.824587002544017
0.0013646112806707307	2.2884600365759504	0.18177693800602288	2.1066830985699276	2.4702369745819732	328	-2.8649910429104284
0.0012433829756299628	2.351724810118956	0.18931662966345697	2.1624081804554987	2.541041439782413	328	-2.9053950832768396
0.0011329242590802366	2.4242240259940373	0.2003061923079681	2.223917833686069	2.6245302183020054	328	-2.945799123643251
0.0010322783904630883	2.5022340219069465	0.21566691508570981	2.2865671068212365	2.7179009369926566	329	-2.9862031640096616
9.405736234143041e-4	2.5830695977804576	0.23542278954956627	2.3476468082308912	2.818492387330024	329	-3.026607204376073
8.570156551139652e-4	2.665752588358648	0.2596908398556453	2.4060617485030025	2.9254434282142934	329	-3.0670112447424844
7.80880746415421e-4	2.7512478546003845	0.2884812561351808	2.462766598465204	3.039729110735565	329	-3.1074152851088956
7.115094531630438e-4	2.841326169422177	0.3212594599725067	2.5200667094496705	3.162585629394684	330	-3.147819325475307
6.483009144024352e-4	2.9353012277156965	0.35825714841987416	2.5770440792958222	3.2935583761355707	329	-3.188223365841718
5.907076480102963e-4	3.0317860337842744	0.39925983686588307	2.6325261969183913	3.4310458706501574	329	-3.228627406208129
5.382308086661946e-4	3.1287270539756147	0.442781172608519	2.6859458813670956	3.571508226584134	329	-3.2690314465745405
4.904158670930503e-4	3.2335595706798212	0.4904586599405983	2.743100910739223	3.7240182306204197	329	-3.3094354869409512
4.468486731419881e-4	3.3396005215889755	0.5391282860590969	2.8004722355298783	3.8787288076480726	329	-3.3498395273073625
4.071518686218807e-4	3.446045636294834	0.5891676031520278	2.8568780331428063	4.035213239446862	329	-3.3902435676737737
3.709816188032279e-4	3.549235303658408	0.6396395369824139	2.909595766675994	4.188874840640822	329	-3.430647608040185
3.380246342862229e-4	3.648100538148654	0.6908358897733794	2.9572646483752747	4.338936427922033	329	-3.471051648406596
3.0799545743785125e-4	3.7426886613105586	0.7428517011071695	2.999836960203389	4.485540362417728	329	-3.5114556887730073
2.806339898944388e-4	3.843491316705645	0.796276253287318	3.047215063418327	4.639767569992963	329	-3.5518597291394185
2.557032397140585e-4	3.9258344627312507	0.8478824012843791	3.0779520614468714	4.77371686401563	328	-3.5922637695058297
2.3298726866570815e-4	3.9857020838822996	0.8958466988696014	3.089855385012698	4.881548782751901	329	-3.632667809872241
