lambda	estimate	std.error	conf.low	conf.high	nzero	log_lambda
0.057495013561998244	0.22204977393918313	0.004585500829500828	0.2174642731096823	0.22663527476868395	576	-1.2403698192480097
0.054881776463734246	0.2231118365616194	0.004560702635610384	0.218551133926009	0.2276725391972298	633	-1.2605718394312153
0.05238731502458683	0.22432351885513369	0.004549636887256781	0.2197738819678769	0.22887315574239048	672	-1.280773859614421
0.05000623070754305	0.22574191328801613	0.004551247405360235	0.2211906658826559	0.23029316069337635	713	-1.3009758797976265
0.04773337034742875	0.22732246790164676	0.004548549598233355	0.2227739183034134	0.23187101749988012	757	-1.3211778999808321
0.04556381499837979	0.22897928682416135	0.00453869407999351	0.22444059274416783	0.23351798090415488	791	-1.3413799201640377
0.043492869288212964	0.23075272849800105	0.004555167882419066	0.226197560615582	0.2353078963804201	835	-1.3615819403472433
0.04151605125665714	0.23270572758444166	0.004571477731568691	0.22813424985287298	0.23727720531601035	873	-1.381783960530449
0.03962908265545249	0.2348634526497426	0.004573213262811107	0.2302902393869315	0.2394366659125537	920	-1.4019859807136545
0.03782787968932522	0.23720603945877433	0.00457105649480336	0.23263498296397098	0.2417770959535777	977	-1.42218800089686
0.03610854417779923	0.2398467747887585	0.00458128701084918	0.23526548777790932	0.24442806179960766	1008	-1.4423900210800655
0.03446735511871712	0.24277720952797854	0.004624167989498615	0.23815304153847994	0.24740137751747715	1056	-1.4625920412632711
0.03290076063521213	0.2459932523577743	0.004709336046159956	0.24128391631161436	0.2507025884039343	1102	-1.4827940614464767
0.03140537028870271	0.24943866811784168	0.004811345917961622	0.24462732219988007	0.25425001403580333	1139	-1.5029960816296821
0.029977947741273298	0.25306716827475434	0.004905988564658119	0.2481611797100962	0.25797315683941247	1173	-1.523198101812888
0.028615403751561224	0.2567616015549007	0.005016472561928318	0.25174512899297236	0.261778074116829	1224	-1.5434001219960933
0.02731478948899136	0.26055831004157953	0.005162267350414322	0.2553960426911652	0.26572057739199384	1274	-1.563602142179299
0.026073290151889143	0.2646137952238243	0.00534942389779908	0.2592643713260252	0.26996321912162335	1324	-1.5838041623625045
0.024888218875660194	0.2689081894708615	0.005538588194605443	0.263369601276256	0.27444677766546693	1385	-1.6040061825457101
0.02375701091785257	0.2733765743227296	0.005681848634526265	0.26769472568820335	0.27905842295725586	1441	-1.6242082027289158
0.02267721810751694	0.2780323921255499	0.0057870185721105106	0.2722453735534394	0.2838194106976604	1503	-1.6444102229121214
0.021646503546851867	0.2828125602336596	0.0058592459777799585	0.2769533142558796	0.28867180621143956	1545	-1.664612243095327
0.02066263655366752	0.28763200682446194	0.0059453084333141335	0.2816866983911478	0.2935773152577761	1569	-1.6848142632785326
0.019723487833722193	0.2925958949771131	0.006038185395589424	0.28655770958152366	0.2986340803727025	1614	-1.7050162834617382
0.018827024872483607	0.2977902373205802	0.006155814739645276	0.2916344225809349	0.30394605206022546	1658	-1.7252183036449438
0.017971307536341748	0.30306652786878613	0.0063299535690824575	0.2967365742997037	0.3093964814378686	1700	-1.7454203238281494
0.017154483873753377	0.3084082982273491	0.006459423583976448	0.30194887464337267	0.31486772181132555	1739	-1.7656223440113548
0.016374786107230997	0.3138037628712129	0.006594878791792103	0.3072088840794208	0.320398641663005	1781	-1.7858243641945604
0.01563052680750214	0.3193675089159197	0.006759197949439164	0.3126083109664805	0.3261267068653589	1825	-1.806026384377766
0.014920095241558963	0.32495665791269734	0.006914303226392127	0.3180423546863052	0.3318709611390895	1872	-1.8262284045609716
0.014241953886694676	0.33056056806595663	0.007043928538164471	0.32351663952779214	0.3376044966041211	1917	-1.8464304247441772
0.013594635102982361	0.3363236998084048	0.007185191333334538	0.32913850847507026	0.3435088911417394	1973	-1.8666324449273828
0.012976737956994786	0.3421206862505729	0.00734822328244942	0.33477246296812346	0.34946890953302234	2029	-1.8868344651105884
0.012386925189891044	0.34790693579595133	0.007453553684446248	0.3404533821115051	0.35536048948039756	2051	-1.907036485293794
0.011823920323308331	0.3534934708662628	0.007550434379550181	0.34594303648671265	0.361043905245813	2100	-1.9272385054769996
0.011286504896795417	0.3592735964529418	0.007746373572082188	0.35152722288085964	0.367019970025024	2145	-1.9474405256602052
0.01077351583080903	0.3650174175769807	0.007888499362644675	0.357128918214336	0.3729059169396254	2190	-1.9676425458434108
0.010283842909566115	0.3708309996685713	0.008033087673007035	0.36279791199556427	0.37886408734157834	2237	-1.9878445660266164
0.00981642637830435	0.37668404337156797	0.008212700345637638	0.3684713430259303	0.3848967437172056	2275	-2.008046586209822
0.009370254649750874	0.3825063328092825	0.008446491768916976	0.3740598410403655	0.39095282457819946	2322	-2.0282486063930274
0.008944362114835562	0.3885257383654815	0.008649995805671393	0.3798757425598101	0.39717573417115287	2370	-2.048450626576233
0.008537827052910741	0.394468608496262	0.008872694726332819	0.38559591376992913	0.4033413032225948	2402	-2.0686526467594386
0.008149769636954669	0.4004146319353554	0.009166651160516627	0.3912479807748388	0.40958128309587205	2437	-2.088854666942644
0.007779350029441574	0.40658054546931044	0.009448083529926626	0.3971324619393838	0.4160286289992371	2476	-2.10905668712585
0.007425766564757348	0.4128367906336419	0.009711541426772887	0.40312524920686904	0.4225483320604148	2508	-2.1292587073090554
0.007088254014227254	0.41906893512161725	0.010044547189058343	0.4090243879325589	0.4291134823106756	2545	-2.149460727492261
0.006766081930000798	0.42522756160638825	0.010399620651642622	0.4148279409547456	0.4356271822580309	2576	-2.1696627476754666
0.006458553064209584	0.4314025569315177	0.010728328773342176	0.4206742281581755	0.44213088570485987	2619	-2.1898647678586722
0.006165001859976899	0.4376870649814406	0.011019502430118563	0.42666756255132204	0.4487065674115592	2646	-2.210066788041878
0.005884793011013228	0.4439040216424937	0.01131220910065266	0.43259181254184104	0.4552162307431464	2680	-2.2302688082250834
0.005617320086680379	0.45003979896392504	0.011519293334008918	0.4385205056299161	0.46155909229793396	2712	-2.250470828408289
0.0053620042195485695	0.4560658037861732	0.011720844041706644	0.44434495974446653	0.4677866478278798	2752	-2.2706728485914947
0.005118292852606065	0.4620033704285881	0.011883034808292248	0.45012033562029585	0.4738864052368803	2792	-2.2908748687747003
0.004885658543410073	0.46788275897732406	0.011990211911590177	0.4558925470657339	0.47987297088891423	2835	-2.311076888957906
0.004663597822590827	0.4738536292808365	0.012102090345409402	0.46175153893542714	0.4859557196262459	2864	-2.3312789091411115
0.004451630104238418	0.47992198065403624	0.012160642232848847	0.4677613384211874	0.4920826228868851	2888	-2.351480929324317
0.004249296645814231	0.48589290189170026	0.01222592978228697	0.4736669721094133	0.49811883167398724	2917	-2.3716829495075222
0.004056159555336003	0.4918159252357797	0.012350778849585029	0.4794651463861947	0.5041667040853648	2958	-2.3918849696907283
0.0038718008436878677	0.49795746395131063	0.012536947662114821	0.4854205162891958	0.5104944116134255	2996	-2.412086989873934
0.0036958215200043523	0.5041321976635526	0.01280150596473546	0.4913306916988171	0.516933703628288	3036	-2.4322890100571395
0.003527840728170582	0.5105111021999966	0.013146757109715738	0.4973643450902809	0.5236578593097123	3074	-2.452491030240345
0.0033674949225698772	0.5170881699803133	0.013573848702735864	0.5035143212775774	0.5306620186830491	3119	-2.4726930504235507
0.0032144370812948954	0.5239905098824356	0.014039593654202128	0.5099509162282334	0.5380301035366377	3153	-2.492895070606756
0.0030683359551195396	0.5310287611411744	0.014516750493868058	0.5165120106473063	0.5455455116350424	3182	-2.513097090789962
0.0029288753506062568	0.5383218535430502	0.015034141290148363	0.5232877122529018	0.5533559948331985	3206	-2.533299110973167
0.002795753445797209	0.5456386006127499	0.0154762910140564	0.5301623095986935	0.5611148916268064	3237	-2.5535011311563727
0.0026686821370083434	0.552874696258795	0.01594499127687449	0.5369297049819205	0.5688196875356696	3271	-2.5737031513395783
0.002547386415312678	0.5597087131567514	0.01653600995000363	0.5431727032067478	0.576244723106755	3302	-2.593905171522784
0.002431603771363381	0.5660045912442626	0.01710646998019979	0.5488981212640628	0.5831110612244624	3332	-2.6141071917059895
0.002321083627268565	0.5677671816308577	0.017332904334536325	0.5504342772963213	0.5851000859653941	3340	-2.634309211889195
